lecturer 1
lectures 5
led 194
ledderhose 1
ledge 4
ledger 4
ledgers 1
lee 12
leech 2
leeches 3
left 722
leg 81
legacy 2
legal 45
legalized 2
legalizing 1
legally 8
legations 1
legend 3
legends 1
legged 1
legible 1
legion 6
legislation 36
legislative 26
legislators 1
legislature 52
legislatures 45
legitimate 13
legitimist 1
legitimists 1
legs 77
leipsic 1
leisure 12
leisurely 8
leland 2
lelorgne 3
lemarrois 1
lemon 3
lemonade 1
lend 11
lender 1
lenders 2
lending 2
lends 3
length 47
lengthen 2
lengthened 3
lengthening 6
lengths 3
lengthy 3
lenient 2
lenity 1
lenox 1
lens 7
lent 21
lenten 1
leo 6
leon 1
leonine 1
leontiasis 3
leppich 3
leprosy 1
leprous 1
les 15
lesion 77
lesions 137
leslie 1
less 357
lessen 2
lessened 1
lessening 1
lesser 24
lesson 7
lessons 13
lest 25
lestrade 21
let 427
letashovka 1
lethal 1
lethargy 1
lets 7
letter 218
letters 79
letting 40
leucocyte 2
leucocytes 33
leucocythaemia 1
leucocytosis 20
leucoplakia 1
levee 4
level 44
leveled 2
leveling 2
lever 2
levers 4
levi 1
leviathan 1
levied 4
levy 4
levying 3
lewis 4
lexical 1
lexington 3
liability 19
liable 142
liaison 1
liar 2
liberal 34
liberality 1
liberally 1
liberals 2
liberate 4
liberated 8
liberating 1
liberation 5
liberties 7
liberty 44
librarian 1
library 8
lice 2
licence 1
license 27
licensed 6
licenses 2
licensing 3
licentiousness 1
lichen 1
lichtenfels 1
lick 2
licked 2
licking 2
licks 1
lid 9
lids 5
lie 75
liebchen 1
lied 2
lies 74
lieu 7
lieutenant 22
lieutenants 1
life 472
lifeless 12
lifelessly 1
lifespan 1
lifestyle 1
lifetime 2
liffs 1
lift 29
lifted 71
lifting 34
lifts 1
ligament 5
ligaments 10
ligamentum 2
ligate 1
ligated 5
ligating 3
ligation 42
ligature 26
ligatures 4
light 193
lighted 14
lighten 1
lightened 1
lighter 6
lightest 2
lighthearted 3
lighting 15
lightly 33
lightness 4
lightning 6
lights 17
ligne 1
like 969
liked 67
likelier 1
likelihood 2
likely 73
likened 4
likeness 5
likes 7
likewise 29
likhachev 2
liking 8
lilac 6
lilies 1
liliuokalani 1
lily 1
limb 129
limbered 1
limbers 4
limbo 1
limbs 37
lime 16
limes 1
limestone 2
limit 23
limitation 18
limitations 10
limited 71
limiting 5
limitless 2
limits 20
limonade 2
limp 5
limped 1
limping 3
limply 1
limps 1
lincoln 42
line 179
lineage 1
linear 2
lined 23
linen 15
linens 1
liners 1
lines 101
linger 2
lingered 8
lingering 2
lingual 1
linguistic 1
liniment 2
linimentum 1
lining 20
link 11
linked 11
linking 4
links 11
linseed 1
lint 13
lion 2
lip 36
lipoid 1
lipoma 10
lipomas 1
lipomatosis 3
lipping 4
lips 91
liquefaction 10
liquefied 3
liquefy 1
liquefying 1
liquid 8
liquor 8
liquors 2
lise 7
lisp 1
lispingly 1
list 38
listed 2
listen 55
listened 135
listener 2
listeners 3
listening 80
listens 2
lister 3
listerian 1
listing 4
listless 7
listlessly 1
listlessness 1
lists 6
lit 65
litany 1
litashevka 1
litchfield 1
literacy 3
literal 1
literally 7
literary 41
literate 1
literature 11
lithe 1
litigants 1
litigation 1
litre 1
litter 3
littered 5
little 954
live 102
lived 97
livelier 5
liveliest 2
livelihood 4
liveliness 3
lively 17
liver 8
liveried 1
liveries 1
liverpool 3
livery 1
lives 40
livid 12
living 108
livingston 3
livingstons 1
livonian 1
liza 1
lloyd 7
load 7
loaded 22
loading 3
loads 2
loaf 2
loafer 1
loafing 1
loan 9
loans 7
loath 1
loathe 1
loathed 1
loathing 2
loathsome 2
lobby 3
lobnoe 3
lobster 1
lobulated 5
lobulation 1
lobules 2
local 168
localisation 4
localised 40
localising 1
locality 9
locally 6
locate 1
located 22
locating 1
location 5
locations 4
lock 21
locke 3
locked 21
locket 2
locking 7
locks 5
lockup 1
locomotive 8
locomotor 4
loculi 1
locus 1
lodge 38
lodged 11
lodger 1
lodges 8
lodging 3
lodgings 8
lodgment 6
loftiest 1
loftiness 2
lofty 21
log 19
logic 8
logical 15
logician 1
login 1
logs 7
loins 1
loitering 1
lolled 2
lolling 1
lombard 1
lome 2
london 38
lone 9
lonelier 1
loneliness 4
lonely 11
lonesome 1
long 853
longed 20
longer 201
longest 2
longfellow 1
longing 6
longitude 2
longitudinal 5
longitudinally 2
longus 8
loofah 1
look 455
looked 750
looking 440
lookout 6
looks 77
loom 2
loomed 5
looming 2
loop 4
loopholes 1
loops 7
loose 78
loosed 3
loosely 9
loosened 2
looseness 1
loosening 1
loot 1
looted 4
looting 6
loots 1
lope 2
lopped 1
lopukhin 2
lopukhins 1
loquacious 1
loquacity 1
lord 75
lording 1
lords 12
lordship 3
lore 1
lorgnette 2
lorrain 6
lorry 1
los 3
lose 47
loses 16
losing 40
loss 131
losses 18
lost 158
lot 32
lothman 1
lotion 11
lotions 4
lots 5
lottery 1
loud 54
louder 18
loudest 3
loudly 36
louis 34
louisa 3
louise 3
louisiana 35
louisville 2
lounge 4
lounged 3
loungers 1
lounging 5
lout 1
lovayski 1
love 375
loved 112
loveliness 1
lovely 18
lover 12
lovers 5
loves 19
loving 34
lovingly 1
low 111
lowed 1
lowell 5
lower 181
lowered 31
lowering 19
lowers 1
lowest 15
lowliest 1
lowly 1
lows 1
loyal 17
loyalist 1
loyalists 7
loyally 3
loyalty 10
lozenges 1
lubricant 1
lubyanka 2
lucca 2
lucia 1
lucid 1
luck 18
luckily 1
luckless 3
lucky 12
lucrative 10
lucretia 1
lucy 3
ludicrous 1
luff 1
luggage 5
lui 2
luke 1
lull 1
lumbago 2
lumbar 6
lumber 6
lumbering 1
lumbricals 2
lumen 16
luminous 10
lump 12
lumps 1
lunatic 5
lunatics 3
lunch 14
lunched 1
luncheon 1
lunching 1
lunchtime 1
lung 4
lungs 7
lunule 1
lupus 10
lurched 3
lurching 1
lure 8
lured 6
lurid 5
luring 3
lurked 2
lurking 5
lust 5
luster 1
lustre 1
lustrous 1
lusty 1
luther 1
lutheran 1
luxemburg 1
luxuriant 1
luxuries 1
luxurious 8
luxuriously 1
luxury 5
luzon 1
lvovich 1
lvovna 1
lyadov 2
lydia 2
lying 103
lymph 175
lymphadenitis 5
lymphadenoma 2
lymphangiectasis 1
lymphangioma 1
lymphangiomas 1
lymphangitis 9
lymphatic 15
lymphatics 18
lympho 1
lymphocytes 4
lymphoid 3
lynch 1
lynn 1
lyon 2
lyons 1
lyre 1
lyric 1
lyrical 1
lysander 7
lysol 1
lyubim 1
mabel 1
mac 1
macaulay 2
macerated 6
macewen 2
machinations 1
machine 28
machinery 17
machines 3
mack 8
mackes 1
macmillan 2
macular 1
mad 18
madam 1
madame 35
madcap 1
maddening 2
made 947
madeira 1
mademoiselle 138
madere 1
madero 1
madison 21
madly 1
madman 2
madmen 1
madmoiselle 1
madness 4
madonna 1
madrid 3
madura 4
magazine 2
magazines 1
magdalenes 1
maggie 1
maggot 1
magic 8
magical 2
magically 1
magician 2
magistrate 5
magistrates 2
magna 1
magnanimity 11
magnanimous 7
magnanimously 1
magnate 4
magnates 4
magnesium 2
magnet 1
magnetic 2
magnificence 3
magnificent 11
magnified 1
magnifying 3
magnitski 6
magnitude 9
magnum 1
mahogany 2
maid 50
maiden 13
maidens 1
maids 16
maidservant 5
maidservants 2
mail 5
mails 4
maim 1
maimed 2
main 103
maine 7
mainframe 1
mainland 3
mainly 73
mains 1
mainspring 2
mainstream 1
maintain 47
maintained 34
maintaining 15
maintains 5
maintenance 7
mais 1
maison 2
maistre 1
maitre 1
majestic 21
majestically 2
majesty 51
major 47
majority 105
majus 1
makar 18
makarin 5
makarovna 2
make 490
makeev 1
maker 2
makers 4
makes 54
maketh 1
making 201
makings 1
malacia 3
maladies 1
malady 3
malakhov 1
malarial 1
malasha 3
malay 1
male 37
males 13
malevolence 4
malevolent 4
malformation 1
malformations 1
malheureux 1
malice 3
malicious 3
maliciously 1
malign 1
malignancy 6
malignant 62
malignantly 1
malignity 1
malingerers 1
mallei 1
mallein 2
malleolus 3
mallet 1
mallets 1
malnutrition 1
malodorous 2
malpighii 4
malt 1
malta 1
malum 2
malvinas 1
malvintseva 5
mamma 28
mammae 1
mammal 1
mammary 4
mammas 1
mammoth 2
mamonov 1
man 1084
manage 25
managed 61
management 38
manager 13
manageress 1
managerial 1
managers 4
manages 3
managing 6
manchester 4
mandate 1
mandatory 2
mandible 3
mandibular 2
mane 7
maneuver 6
maneuvered 2
maneuvers 10
manfully 1
mange 1
manhood 15
mania 6
manifessto 1
manifest 23
manifestation 15
manifestations 34
manifested 6
manifesting 1
manifestly 1
manifesto 5
manifests 10
manifold 3
manila 7
manipulate 1
manipulated 1
manipulates 1
manipulation 4
manipulations 2
mankind 15
manless 1
manly 9
mann 1
manna 1
manned 4
manner 88
manners 11
manning 1
manoeuvered 1
manoeuvre 1
manor 4
manorial 3
manors 6
manpower 1
manque 1
manservant 2
mansion 3
mansions 1
mantelpiece 3
mantle 5
manual 16
manufactory 1
manufacture 15
manufactured 7
manufacturer 6
manufacturers 11
manufactures 23
manufacturing 31
manure 3
manured 1
manuscript 5
manuscripts 2
many 589
map 18
mapped 2
mapping 1
maps 4
marat 1
marathon 1
marauder 2
marauders 3
marauding 3
marble 9
marbled 1
marbury 4
march 79
marched 20
marches 4
marching 29
marco 1
marcus 1
mare 4
margaret 2
margaux 1
margin 18
marginal 2
margins 17
maria 5
marian 1
marie 5
marietta 1
marina 2
marine 8
mariners 2
marines 2
marion 1
maritime 5
marius 1
mark 28
marked 119
markedly 7
marker 1
market 36
marketing 1
markets 28
marking 5
markings 1
markov 3
marks 17
marne 1
maroon 4
marque 2
marquette 2
marquis 3
marquise 1
marred 1
marriage 58
marriageable 3
marriages 3
married 67
marrow 42
marry 75
marrying 30
mars 1
marseilles 1
marsh 2
marshal 39
marshaled 2
marshall 17
marshals 10
marshes 1
marshy 2
marston 1
martha 2
martial 12
martin 5
martineau 1
martyr 4
martyrdom 3
martyrlike 1
marvel 1
marveled 1
marveling 1
marvellous 2
marvelous 2
marxian 1
mary 429
marya 107
maryland 14
masculine 7
masha 2
mashka 1
mask 8
masked 2
mason 14
masonic 18
masonry 1
masons 5
mass 82
massachusetts 57
massacre 6
massacred 2
massacres 1
massage 14
massaged 5
masses 55
massive 10
mast 1
master 70
mastered 4
mastering 3
masterly 10
masterpiece 1
masters 25
mastery 6
mastoid 5
mat 2
matas 2
match 26
matched 1
matches 7
matchless 2
matchmaker 1
matchmaking 2
mate 2
material 51
materially 9
materials 21
maternal 4
mates 1
mathematical 4
mathematically 1
mathematician 1
mathematicians 1
mathematics 6
mather 1
matrena 3
matreshka 1
matrevna 1
matrimonial 1
matrix 8
matron 2
matt 1
matted 6
matter 232
mattered 3
matters 87
matthew 3
matting 1
mature 5
matured 4
maturing 1
maturity 6
maude 1
maurice 1
mautern 1
mavra 24
mawkish 2
max 1
maxilla 4
maxillary 4
maxim 4
maximum 20
maximus 1
maxwell 1
may 2476
maybe 5
mayest 1
mayflower 2
mayo 2
mayor 11
mayors 2
mazurka 6
mazuwka 1
mccarthy 21
mccarthys 3
mccauley 1
mccormick 2
mcculloch 4
mckinley 19
mead 1
meadow 9
meadows 2
meager 3
meagre 1
meal 9
meals 1
mean 55
meanest 1
meaning 100
meaningful 1
meaningless 10
meanings 1
meanly 3
means 221
meant 95
meantime 10
meanwhile 33
measles 1
measurable 1
measure 78
measured 21
measurement 1
measures 130
measuring 7
meat 11
meats 2
meatus 3
mechanical 34
mechanically 11
mechanics 14
mechanism 9
med 1
medal 4
medals 1
meddle 6
meddling 2
media 3
mediaeval 1
medial 30
medially 2
median 20
mediate 1
mediation 3
mediator 1
medical 22
medicinal 4
medicinally 1
medicine 15
medicines 3
medieval 1
meditate 1
meditating 4
meditation 2
meditations 1
meditative 2
meditatively 1
mediterranean 4
medium 35
medulla 6
medullary 25
medullated 3
medyn 1
meek 4
meekest 1
meekly 9
meet 163
meeting 104
meetings 13
meets 3
meg 1
mein 1
meinen 1
melaena 1
melan 2
melancholy 23
melanin 4
melanotic 9
mele 1
mellow 2
melodious 1
melodramatically 1
melody 4
melon 2
melt 4
melted 12
melting 9
melts 1
melyukov 2
melyukova 1
melyukovs 1
member 45
members 141
membership 4
membra 1
membrane 89
membranes 6
membranous 2
meme 1
memoir 1
memoirs 2
memorable 21
memorandum 7
memorial 2
memorials 1
memories 23
memory 31
men 836
menace 14
menaced 1
menacing 12
mend 2
mendacious 1
mended 2
mendicant 1
mendicants 1
mending 2
meningeal 1
meningitis 2
meningocele 1
menisci 1
meniscus 1
menservants 1
mental 36
mentality 1
mentally 17
mention 38
mentioned 48
mentioning 7
mentions 2
menu 1
mercantile 5
mercenaries 1
merchandise 1
merchant 26
merchantability 2
merchantibility 2
merchantmen 1
merchants 35
mercies 2
merciful 3
mercifully 2
merciless 2
mercilessly 2
mercurial 5
mercury 19
mercy 26
mere 72
merely 189
merest 4
merge 6
merged 17
merger 1
mergers 2
merging 6
meridian 1
merit 13
merited 1
meritorious 1
merits 9
merrier 2
merriest 3
merrily 16
merrimac 1
merriment 2
merritt 1
merry 49
merrymaking 1
merryweather 6
mesalliance 1
mesenteric 2
mesentery 1
mesh 1
meshchanski 1
meshcherski 1
meshes 5
meshwork 3
mesial 1
mesoblastic 1
mesopotamia 1
mesquite 1
mess 7
message 33
messages 4
messenger 19
messengers 1
messieurs 2
met 518
metabolism 1
metacarpal 9
metacarpals 2
metacarpi 2
metacarpus 1
metal 24
metallic 15
metals 3
metamorphosis 1
metaphor 1
metaphorically 1
metaphysical 1
metaphysis 1
metaplastic 2
metastases 9
metastasis 8
metastatic 3
metatarsal 7
metchnikoff 2
mete 1
meted 1
metes 1
methinks 1
method 106
methodically 1
methodology 1
methods 67
methylated 6
methylene 1
metivier 6
metre 1
metronome 1
metropolis 2
metropolitan 6
meuse 1
mews 1
mexican 35
mexicans 3
mexico 33
mice 1
michael 63
michaud 13
michigan 8
micrococcus 2
microphone 1
microscope 1
microscopic 3
microscopical 7
microscopically 1
mid 2
midday 11
middle 171
midfield 1
midnight 14
midst 49
midsummer 1
midway 3
midwife 4
midwinter 2
mien 1
might 511
mightier 2
mightily 1
mighty 29
migrate 3
migrated 3
migration 26
migrations 3
migratory 4
mike 1
mikhaylovich 3
mikhaylovna 72
mikulino 4
milan 4
mild 48
milder 9
mildest 3
mildly 5
mildness 4
mile 24
mileage 1
miles 91
miliary 1
militant 2
militarist 1
military 213
militia 28
militiaman 2
militiamen 23
milk 18
milka 7
milky 4
mill 13
millar 1
millard 3
milldam 1
mille 1
millennium 1
miller 3
milliamperes 1
millimetre 1
millimetres 1
million 65
millionaire 1
millionaires 3
millions 67
millionth 1
mills 24
miloradovich 13
milton 1
milwaukee 1
mimetic 4
mimi 2
mimicked 5
mimicking 1
mind 213
mindful 5
minds 20
mine 32
mined 3
miner 2
mineral 10
minerals 5
miners 6
mines 9
mingle 3
mingled 31
mingling 11
miniature 3
miniaturist 1
minimal 1
minimise 2
minimize 1
minimizing 1
minims 5
minimum 17
mining 12
minister 47
ministerial 1
ministers 23
ministry 9
minnesingers 2
minnesota 3
minor 26
minora 1
minorca 1
minority 10
mint 1
mintage 1
mints 2
minus 1
minute 58
minutely 9
minutemen 1
minutes 97
minutest 6
mio 2
miracle 4
miracles 1
miraculous 2
miriam 1
mironov 1
mirror 10
mirrorlike 2
mirrors 8
mirth 4
mirthless 2
misadventure 1
miscarriage 2
miscarriages 1
miscarried 1
mischance 1
mischief 2
mischievous 4
misconduct 1
misdirected 2
miserable 10
misery 9
misfortune 18
misfortunes 13
misgivings 5
mishka 1
misjudged 1
mislead 1
misleading 3
misled 3
mismanaged 1
mismanagement 1
misrepeated 1
misrule 1
miss 97
missed 24
misses 2
misshapen 3
missile 1
missiles 2
missing 21
mission 24
missionaries 8
missionary 1
missions 3
mississippi 54
missouri 38
mist 20
mistake 25
mistaken 42
mistakes 12
mistaking 3
mister 1
mistook 1
mistress 12
mistresses 2
mistrustfully 1
mistrusting 1
misty 8
misunderstand 1
misunderstanding 5
misunderstandings 5
misunderstood 1
mitchell 2
mitenka 10
mitigate 2
mitigates 1
mitka 3
mitya 2
mix 4
mixed 51
mixing 2
mixture 13
mlle 1
moan 8
moaned 5
moaning 10
moans 6
mob 18
mobbed 1
mobbing 1
mobile 2
mobility 13
mobilized 1
mobs 3
mock 3
mocked 1
mocking 5
mockingly 1
mode 17
model 11
modeled 2
modeling 2
moderate 31
moderately 5
moderating 1
moderation 5
modern 47
modes 1
modest 12
modestly 3
modesty 4
modification 6
modifications 4
modified 18
modify 6
module 1
mohawk 2
moist 49
moistened 5
moisture 6
mokhovaya 1
molasses 9
mold 1
moldavia 2
moldavian 1
molded 1
molders 1
mole 7
molecular 4
molecule 1
moles 5
molested 1
molle 1
molluscum 2
momburg 1
moment 334
momenta 1
momentarily 1
momentary 12
momentous 4
moments 43
momentum 7
mon 44
monarch 9
monarchical 4
monarchies 2
monarchist 1
monarchs 11
monarchy 12
monasteries 1
monastery 7
monday 11
mondays 1
monetary 6
money 207
moneyed 1
mongrel 1
monica 1
monitor 2
monitoring 1
monitress 2
monk 5
monkey 5
monkeys 2
monks 3
monmouth 1
monogram 3
monograms 2
monograph 3
monologue 1
mononuclear 2
monopolies 6
monopolized 1
monopoly 11
monosyllable 1
monosyllables 1
monotonous 9
monotony 3
monro 1
monroe 35
monsieur 41
monster 7
monsters 1
monstrosity 2
monstrous 5
montagu 3
montague 2
montana 5
montdidier 1
montgomery 1
month 41
monthly 7
months 81
montmorencys 1
montreal 3
monument 5
monuments 7
mood 40
moodily 2
moods 2
moody 1
moon 12
moonless 1
moonlight 10
moonshine 2
moor 3
moore 2
mop 3
mopping 2
moral 51
morale 1
morality 3
morally 6
morals 2
moran 4
morand 2
moravian 1
moravians 1
morbid 11
morcar 2
more 1830
moreau 3
morel 9
moreover 12
morgan 5
moribund 1
morio 1
morley 1
mormon 2
mormons 6
morning 186
moroccan 1
morocco 3
morose 9
morosely 5
moroseness 1
morphin 3
morrant 1
morris 6
morrises 1
morrison 1
morrow 3
morse 1
morsel 1
mort 2
mortal 10
mortality 5
mortally 6
mortar 1
mortemart 3
mortgage 6
mortgaged 2
mortgages 3
mortier 4
mortification 3
mortified 7
mortify 1
mortifying 1
morton 1
mosaic 2
moschcowitz 1
moscou 2
moscovite 1
moscovites 4
moscow 405
moses 5
moskva 6
moslem 1
mosquee 1
mosquito 1
mosquitoes 1
moss 3
most 885
mostly 9
mot 4
mother 149
motherless 1
motherly 2
mothers 6
motif 1
motile 1
motion 46
motioned 2
motionless 23
motions 2
motivate 1
motivation 1
motive 15
motives 13
motley 3
motor 21
motorist 1
motorway 1
mottled 1
mottling 1
motto 3
mould 2
moulded 4
mound 3
mount 12
mountain 12
mountainous 1
mountains 15
mounted 39
mounting 9
mourn 1
mournful 9
mournfully 2
mourning 5
mouse 4
mousseline 1
moustache 2
mouth 90
mouthpiece 1
mouths 5
mouton 2
movable 10
move 76
moved 223
movement 253
movements 87
moves 22
movie 1
moving 128
mowed 1
mowing 3
mown 3
moyens 1
moyka 1
mozhaysk 17
mrs 2
much 598
mucin 1
mucius 1
mucoid 2
mucous 94
mud 19
muddle 1
muddled 2
muddles 1
muddy 15
muddying 1
mudrov 1
muff 1
muffled 6
mufti 1
mug 1
mugwump 1
mugwumps 1
mule 2
mulled 1
multilocular 4
multimedia 1
multinuclear 2
multiple 53
multiplication 3
multiplicity 3
multiplied 6
multiply 8
multiplying 2
multitude 7
multitudes 1
multitudinous 2
mumbled 2
mumbling 4
mummers 7
munched 2
munching 7
mundane 2
munich 1
municipal 14
municipalities 2
municipality 4
munition 3
munitions 2
munro 1
murat 25
murder 16
murdered 6
murderer 5
murderers 1
murdering 2
murderous 5
murders 4
murky 1
murmur 10
murmured 11
murmurs 3
murphy 2
murray 1
muscle 85
muscles 127
muscovites 2
muscovy 1
muscular 61
muscularis 1
muse 1
museum 4
museums 1
mushroom 1
mushrooms 1
music 32
musical 7
musician 3
musicians 5
musket 15
musketeer 1
musketeers 1
musketoon 2
musketry 17
muskets 12
muslin 4
muss 1
must 931
mustache 25
mustached 1
mustaches 7
mustard 4
muster 3
mustered 6
musty 1
mutation 1
mutations 1
mute 5
mutilated 1
mutilation 1
mutineers 1
mutiny 1
mutter 3
muttered 50
muttering 20
mutterings 1
mutton 6
mutual 20
mutually 7
muzzle 5
myasnitski 2
mycotic 1
myelin 4
myelitis 1
myeloid 1
myeloma 13
myelomatosis 1
myoma 2
myositis 5
myself 138
mysteries 7
mysterious 34
mysteriously 2
mystery 24
mystic 7
mystical 5
mysticism 1
myth 2
mythological 1
mythology 1
mytishchi 7
myxoma 3
myxomatous 7
naevi 8
naevoid 4
naevus 12
nag 1
nail 34
nails 17
naive 22
naively 7
naivete 3
naked 21
name 186
named 34
namely 12
names 25
namesake 1
naming 3
nan 1
nancy 1
nap 5
nape 4
napkin 9
napkins 1
naples 4
napoleon 364
napoleonic 16
napoleons 2
narragansett 2
narrate 2
narrated 4
narrating 2
narration 2
narrative 15
narrator 1
narrators 1
narrow 54
narrowed 7
narrowing 11
narrowings 1
narrowly 5
naryshkin 1
nasal 21
nascent 1
nashville 2
nastasya 6
nasty 11
natal 2
natalie 6
nataly 2
natasha 683
nates 1
nathanael 1
nathaniel 3
nation 100
national 256
nationalism 14
nationalist 1
nationalists 1
nationalities 5
nationality 6
nationalized 3
nationalizing 1
nationally 1
nations 66
native 38
natives 10
nativity 1
natural 129
naturalists 2
naturalized 1
naturally 46
nature 123
natured 2
natures 1
naught 4
naughty 3
nausea 1
nautical 1
naval 38
navigable 3
navigation 14
navvy 1
navy 23
nay 1
nays 1
near 276
nearby 2
neared 1
nearer 73
nearest 46
nearing 8
nearly 174
nearness 8
neat 8
neatly 9
neatness 1
nebraska 9
nebulous 1
necessarily 31
necessary 258
necessitate 4
necessitates 5
necessitating 2
necessities 3
necessity 71
neck 95
necklace 3
necks 3
necrosed 8
necroses 1
necrosis 28
necrotic 3
ned 2
nee 1
need 144
needed 59
needful 5
needing 1
needle 24
needles 13
needless 2
needlessly 3
needling 2
needs 31
needy 1
nefarious 1
neffer 1
negation 1
negative 23
negatived 1
neglect 13
neglected 15
neglecting 3
negligence 6
negligent 1
negligently 1
negligible 2
negotiate 7
negotiated 6
negotiating 3
negotiation 4
negotiations 23
negro 14
negroes 21
neighbor 9
neighborhood 7
neighborhoods 1
neighboring 20
neighbors 9
neighbour 2
neighbourhood 8
neighbouring 14
neighed 1
neighing 1
neilsen 1
neithah 1
neither 162
nelson 1
neoplasm 1
nephew 9
nerve 179
nerves 72
nervous 47
nervously 4
nervousness 1
ness 1
nest 5
nestlings 1
nests 1
nesvitski 38
net 11
nether 1
netherland 1
netherlands 1
nets 1
network 12
neuralgia 8
neuralgic 6
neurasthenia 1
neuritis 5
neurolemma 4
neuroma 4
neuromas 2
neuromatosa 2
neuron 1
neuropathic 2
neurotic 2
neutral 10
neutralise 5
neutralised 1
neutralising 4
neutrality 11
neutrals 1
neutrophile 3
nevada 6
neve 1
never 554
nevertheless 25
neville 18
new 1157
newby 2
newcastle 1
newcomer 8
newcomers 4
newer 3
newest 1
newly 39
newness 1
newport 1
news 174
newsboys 1
newsletter 5
newspaper 16
newspapers 15
newton 2
newtown 1
next 258
nexus 1
ney 1
nibbled 2
nicaragua 4
nice 33
nicely 3
niceties 1
nicholas 380
nicht 2
nick 1
nickel 1
nickname 3
nicknamed 3
nidus 2
niece 8
nieces 1
niemen 8
nigel 1
nigger 1
nigh 2
night 178
nightcap 7
nightfall 1
nightingales 1
nightly 1
nightmare 4
nights 16
nightshirt 1
nighttime 1
nikita 3
nikitski 1
nikolenka 1
nikolievna 1
nile 3
nimble 2
nina 1
nine 48
nineteen 4
nineteenth 18
ninety 5
ninth 4
nip 2
nipple 2
nitrate 7
nitric 4
nitrogen 2
nitrogenous 1
nizhegorod 4
nizhni 5
noah 1
nobility 21
noble 36
nobleman 6
noblemen 2
nobler 1
nobles 4
noblesse 1
noblest 6
nobody 28
nocturnal 6
nocturne 1
nocturnes 1
nod 7
nodded 41
nodding 11
node 1
nodes 4
nods 2
nodular 13
nodularly 2
nodulated 3
nodule 6
nodules 30
noel 1
noguchi 3
noise 34
noised 1
noiseless 5
noiselessly 8
noisily 4
noisome 1
noisy 6
nom 1
nomenclature 1
nominal 6
nominally 6
nominate 4
nominated 17
nominating 8
nomination 8
nominee 2
non 3
nonchalance 1
nonchalantly 1
noncommissioned 12
nonconformist 1
none 85
nonetheless 1
nonhuman 1
nonmilitary 1
nonobservance 4
nonperformance 1
nonproprietary 2
nonreceipt 1
nonrecognition 1
nonsense 21
nook 2
noon 5
noose 1
nor 272
norfolk 2
norm 1
normal 78
normalize 1
normalized 1
normally 11
norman 1
normandy 1
north 151
northeast 4
northerly 2
northern 91
northerners 1
northumberland 1
northward 4
northwest 29
northwesterly 2
northwestern 3
norton 2
norway 1
norwood 1
nos 1
nose 38
noses 3
nostitz 1
nostrils 4
not 6308
notabilities 1
notable 5
notables 2
notably 14
note 77
notebook 6
noted 14
notepaper 1
notes 49
noteworthy 5
nothing 478
nothingness 1
notice 80
noticeable 14
noticeably 4
noticed 177
notices 7
noticing 57
notified 1
notifies 3
notify 1
notifying 1
noting 10
notion 14
notions 8
notochord 1
notorious 8
notoriously 1
notre 3
notwithstanding 8
nought 1
noun 2
nourish 6
nourished 12
nourishing 5
nourishment 10
nous 7
nov 1
nova 1
novel 14
novelist 2
novels 2
novelty 7
november 20
novgorod 1
novice 1
novocain 1
novocaine 1
novoe 1
novosiltsev 2
now 1192
nowadays 8
nowhere 19
noxious 1
nuclear 1
nucleated 1
nuclei 4
nucleinate 2
nucleus 4
nudged 3
nudging 2
nueces 2
nuisance 6
nuisances 2
null 11
nullification 20
nullified 1
nullifiers 2
nullifies 1
nullify 3
nullifying 2
numb 1
number 272
numbered 7
numbering 2
numbers 40
numbness 4
numerical 5
numerically 2
numerous 46
nun 2
nuns 1
nur 1
nurse 38
nursed 7
nursemaids 1
nursery 10
nurses 3
nursing 12
nut 4
nutrient 4
nutriment 2
nutrition 14
nuts 4
nymphe 1
oak 16
oaks 3
oakshott 3
oar 1
oars 1
oasis 1
oatfield 1
oath 24
oaths 3
oats 6
obdurate 3
obedience 10
obedient 4
obediently 3
oberlin 1
obey 22
obeyed 8
obeying 6
obeys 2
object 82
objected 12
objection 7
objectionable 4
objections 13
objective 3
objectors 1
objects 16
obligation 13
obligations 24
obligatory 2
oblige 7
obliged 30
obliges 1
obliging 2
obligingly 1
oblique 4
obliquely 1
obliterate 4
obliterated 4
obliterates 3
obliterating 4
obliteration 13
obliterative 1
oblivion 3
oblivious 4
obnoxious 7
obolenski 2
obs 1
obscure 9
obscured 5
obscurely 1
obscures 1
obscurities 1
obscurity 5
obsequious 1
obsequiously 1
observance 4
observant 4
observantly 2
observation 24
observations 10
observe 25
observed 109
observer 8
observers 3
observes 3
observing 21
obsessed 1
obsolete 2
obstacle 12
obstacles 4
obstinacy 2
obstinate 10
obstinately 4
obstruct 4
obstructed 7
obstructing 3
obstruction 10
obtain 42
obtainable 2
obtained 72
obtaining 18
obtains 3
obtrude 1
obtruded 1
obturator 2
obtuseness 1
obviate 2
obviates 1
obvious 56
obviously 37
occasion 36
occasional 24
occasionally 83
occasioned 6
occasions 8
occipital 4
occiput 1
occlude 3
occluded 8
occludes 8
occluding 6
occlusion 8
occlusive 1
occupancy 1
occupant 2
occupants 1
occupation 28
occupational 1
occupations 13
occupied 103
occupies 2
occupy 23
occupying 12
occur 157
occuring 1
occurred 90
occurrence 60
occurrences 3
occurring 24
occurs 120
ocean 7
octavo 1
october 36
octogenarians 1
ocular 2
